"Gene_ID" "Chr" "Start" "End" "Strand" "Length" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"5236" "ENSMUSG00000005483" "8" "84334822" "84339282" "+" 4461 -0.0343007285114902 5.76781753574216 -0.453419688752748 0.657151737902462 0.95966914920275 -5.21739033142217
"5237" "ENSMUSG00000019433" "8" "84379306" "84391323" "+" 12018 0.100647220683587 5.70850214107311 1.75082559391257 0.10170904227259 0.812125954498355 -4.20431908038568
"5238" "ENSMUSG00000031626" "8" "45960825" "46280943" "+" 320119 0.0719686174906311 7.60245122897682 0.715019029795322 0.486277757068826 0.931984874560523 -5.09932206303371
"5239" "ENSMUSG00000003847" "8" "108020102" "108106149" "+" 86048 -0.0158706342587784 6.66336897399895 -0.153563376537165 0.880131870651191 0.990592965328787 -5.31344820276133
"5240" "ENSMUSG00000003848" "8" "108139118" "108151683" "-" 12566 0.010078151810311 4.99548285961733 0.233743298915065 0.818546525606818 0.985105357696501 -5.21337603172449
"5241" "ENSMUSG00000031634" "8" "46428565" "46449995" "+" 21431 -0.0314355435349478 5.38667565795874 -0.597286407673046 0.559793816691066 0.948368500135143 -5.13264986069517
"5242" "ENSMUSG00000050914" "8" "46449939" "46458744" "-" 8806 0.0448504976095889 3.44407002402808 0.440783159422827 0.666058168422489 0.960761909398994 -4.95894665656796
"5243" "ENSMUSG00000057672" "8" "84393165" "84425808" "-" 32644 0.0915350202666518 6.50671878583037 1.94123978459894 0.0725030238859958 0.801450184653798 -3.99127825442955
"5244" "ENSMUSG00000038542" "8" "13127189" "13155459" "-" 28271 -0.0141790805305488 5.3315917488827 -0.341135877726562 0.738035371811586 0.975933031751358 -5.22144216278505
"5245" "ENSMUSG00000039067" "8" "108307013" "108315096" "-" 8084 -0.0195014080838725 6.57658698880833 -0.499188957256399 0.625350402593623 0.957279195069494 -5.22216714499606
"5246" "ENSMUSG00000031446" "8" "13155621" "13197940" "+" 42320 0.00934282004705267 6.59857176639154 0.206279130824712 0.839524092683062 0.985105357696501 -5.30584669612683
"5247" "ENSMUSG00000109868" "8" "109253569" "109263853" "-" 10285 0.297930755090746 2.47769462011638 1.74280695131109 0.103141246392689 0.812125954498355 -4.26680637418289
"5248" "ENSMUSG00000031447" "8" "13209161" "13225338" "+" 16178 -0.0252357856061387 8.30281966488228 -0.635627576468753 0.535208045146898 0.940991683037373 -5.12214317774295
"5249" "ENSMUSG00000005481" "8" "84441806" "84453521" "+" 11716 0.00328057455571251 4.07904104195688 0.0536932608400847 0.957933489039024 0.998614776676116 -5.11191027056849
"5250" "ENSMUSG00000037993" "8" "110274643" "110292493" "-" 17851 -0.0207550271228012 5.56425602251008 -0.391714513700096 0.701130075789102 0.970177212559024 -5.22512067571378
"5251" "ENSMUSG00000031723" "8" "110292524" "110300683" "+" 8160 0.0558035335774285 4.26125862592314 0.873037186464539 0.397278931772772 0.925639158474039 -4.87836239168619
"5252" "ENSMUSG00000038291" "8" "46486298" "46605196" "-" 118899 -0.0579454951184797 6.84015863321212 -0.854318384555448 0.407221031581234 0.925639158474039 -5.03138057380498
"5253" "ENSMUSG00000031730" "8" "110317975" "110335305" "-" 17331 -0.00505049120633583 4.5985756482195 -0.0932313831465075 0.927032578478504 0.996883566319649 -5.18396540218896
"5254" "ENSMUSG00000031631" "8" "46604808" "46648627" "+" 43820 -0.0441198270748711 5.39058504927711 -0.664942619885291 0.516824606445273 0.937764535526841 -5.10020249803076
"5255" "ENSMUSG00000031633" "8" "46659834" "46664321" "-" 4488 -0.0197004028655332 9.0115466200143 -0.344553702815129 0.735519042411169 0.975933031751358 -5.21154367291293
"5256" "ENSMUSG00000038506" "8" "13305963" "13338131" "-" 32169 0.0465732899234848 6.06238923290361 0.706580785429367 0.491348267117308 0.931984874560523 -5.11434603597216
"5257" "ENSMUSG00000002885" "8" "84449880" "84467955" "-" 18076 0.0894590821232755 3.97344685568174 1.16611426838257 0.262929635900908 0.905868410004285 -4.66391088130728
"5258" "ENSMUSG00000038497" "8" "13338190" "13372924" "+" 34735 -0.0891785135877479 5.52113478326431 -2.26795798207111 0.0395764069322518 0.754826607751474 -3.60066019517589
"5259" "ENSMUSG00000018796" "8" "46924074" "46989088" "+" 65015 -0.000290974327528559 6.00514680230288 -0.00529396775022026 0.995850275552603 0.999409027789258 -5.31172226785024
"5260" "ENSMUSG00000038482" "8" "13388751" "13428448" "+" 39698 -0.0249635539514586 6.06447212172274 -0.434772945451805 0.67031278018127 0.961132998062 -5.23768900168537
"5261" "ENSMUSG00000031451" "8" "13515374" "13544490" "-" 29117 0.103985394174725 6.62494712434618 2.40869942495616 0.0302601782312742 0.713016616924771 -3.41309817833018
"5262" "ENSMUSG00000031729" "8" "110397957" "110419892" "-" 21936 0.0239655369370206 6.94128514203684 0.394715306672048 0.698963798899952 0.969641588315218 -5.25634864219368
"5263" "ENSMUSG00000013033" "8" "84626734" "84668583" "+" 41850 0.138324485838723 9.32268830451607 2.68092223436932 0.0178357124984576 0.709731339830106 -3.11551115694261
"5264" "ENSMUSG00000031728" "8" "110432178" "110451564" "+" 19387 0.088972007632302 5.3915547492918 2.16366421826137 0.0481548116813641 0.78533003857816 -3.72870523325282
"5265" "ENSMUSG00000031453" "8" "13616948" "13727603" "-" 110656 -0.0224634860435264 6.33730460467423 -0.372512839250393 0.715054969218394 0.972342760015523 -5.26478416665739
"5266" "ENSMUSG00000069895" "8" "110453083" "110464371" "-" 11289 0.0522980162554818 6.20884680642287 0.83624040242154 0.416977704155937 0.925639158474039 -5.04056719276366
"5267" "ENSMUSG00000005469" "8" "84699622" "84723072" "+" 23451 -0.0114519419019814 7.38971458244072 -0.232196605080574 0.81972425770403 0.985105357696501 -5.28652538230304
"5268" "ENSMUSG00000079003" "8" "84724130" "84727038" "+" 2909 0.108550835989144 4.78306145196948 1.78800322895607 0.095295831984233 0.812125954498355 -4.15173214031175
"5269" "ENSMUSG00000038416" "8" "13807676" "13831938" "+" 24263 -0.0371093992472105 5.90500279370581 -0.767264487142339 0.45559074450388 0.926972022283898 -5.07405500388883
"5270" "ENSMUSG00000038398" "8" "13835615" "13849193" "+" 13579 0.02076989133033 5.12076770883981 0.353792491570849 0.72873292107029 0.973897282969314 -5.19876061538306
"5271" "ENSMUSG00000047710" "8" "13919641" "13931639" "+" 11999 -0.133501428819101 5.55157301749034 -3.07139182928021 0.00823913199462735 0.709731339830106 -2.59228074087281
"5272" "ENSMUSG00000074215" "8" "84790190" "84791766" "-" 1577 0.154131261183423 1.85661467439093 1.57895979967198 0.136528686116288 0.851373032456768 -4.39146779422647
"5273" "ENSMUSG00000056753" "8" "84791865" "84793916" "-" 2052 0.196591828060735 1.45190160206294 1.14848303070524 0.269895543628303 0.905868410004285 -4.57928434607127
"5274" "ENSMUSG00000031458" "8" "13934794" "13940281" "-" 5488 -0.192958744760532 3.91553430608671 -1.27460775922665 0.223069648736699 0.894897284080936 -4.58258200281644
"5275" "ENSMUSG00000031731" "8" "110505186" "110590836" "+" 85651 -0.0673246873395295 6.97255937409588 -1.10886576802235 0.28605825636594 0.905868410004285 -4.84121726228275
"5276" "ENSMUSG00000038365" "8" "13957803" "13990522" "+" 32720 0.00565416722062828 6.49385069816208 0.11418384269512 0.910703319744994 0.994976816422078 -5.3176540654127
"5277" "ENSMUSG00000031706" "8" "84793463" "84823621" "+" 30159 0.0794668799185585 5.57677020335983 0.978100569347186 0.344521866390108 0.913803236091858 -4.91844905767679
"5278" "ENSMUSG00000031732" "8" "110595174" "110671303" "+" 76130 -0.0426491894890884 6.11272027991868 -0.629300967732977 0.53922299661259 0.941012952572925 -5.15679703279917
"5279" "ENSMUSG00000050052" "8" "14002008" "14025032" "-" 23025 0.130841061604267 5.51585122604522 1.7369436286185 0.10419971111902 0.812125954498355 -4.21636540636215
"5280" "ENSMUSG00000074461" "8" "14140461" "14142590" "+" 2130 -0.0143333284203591 4.14356973158383 -0.259989016410961 0.79863319223776 0.984313573382394 -5.09912910766067
"5281" "ENSMUSG00000037103" "8" "84823701" "84831397" "-" 7697 -0.00256886238649567 4.83305166385464 -0.0300752686462027 0.976428916663825 0.998614776676116 -5.21603346506637
"5282" "ENSMUSG00000044676" "8" "110806378" "110819373" "+" 12996 -0.0541980078277442 5.83524416050516 -1.17587604664644 0.259132495588391 0.905868410004285 -4.77481187422999
"5283" "ENSMUSG00000038143" "8" "47633083" "47899397" "-" 266315 -0.0504823001861654 7.2868240488017 -1.23915913176372 0.235533258874767 0.899120931098368 -4.72475300006328
"5284" "ENSMUSG00000003657" "8" "110864134" "110894842" "-" 30709 -0.494285946246375 3.85959422853359 -1.08399879894376 0.29656774290476 0.905868410004285 -4.70962961052566
"5285" "ENSMUSG00000046441" "8" "110942297" "110951118" "+" 8822 -0.0884092961658061 3.10310032303394 -1.00742746923051 0.33071918943108 0.910177715551752 -4.69801942686384
"5286" "ENSMUSG00000038102" "8" "47943150" "47986505" "-" 43356 -0.0846723226262505 6.59394471690171 -1.39507570201137 0.184597292077267 0.876727830585828 -4.58629278024124
"5287" "ENSMUSG00000026317" "8" "14931335" "14951720" "+" 20386 0.00169196565785867 5.24891489143324 0.0354158385126624 0.972245050036241 0.998614776676116 -5.2592629592464
"5288" "ENSMUSG00000036686" "8" "84859457" "84874565" "-" 15109 -0.0527580155981662 5.79819113709986 -1.17878051629514 0.258010881747973 0.905868410004285 -4.77099579068338
"5289" "ENSMUSG00000031568" "8" "47986699" "48005990" "+" 19292 0.0145358757814353 4.8022800152608 0.248859180994916 0.807060855504572 0.985105357696501 -5.18918821245803
"5290" "ENSMUSG00000063049" "8" "48120213" "48128591" "-" 8379 0.0328814140479263 4.28882184215264 0.417061690160601 0.682918463984702 0.966621036795292 -5.08232485067945
"5291" "ENSMUSG00000038069" "8" "48162379" "48166967" "-" 4589 -0.0638791335859006 4.17272086844374 -0.868362246699026 0.399746608085209 0.925639158474039 -4.87182798639053
"5292" "ENSMUSG00000097296" "8" "84935549" "84936238" "+" 690 0.17680315673566 0.247627954300012 0.925018418010941 0.370529767470113 0.917998142350152 -4.62385221005742
"5293" "ENSMUSG00000035671" "8" "84937307" "84963684" "-" 26378 0.126174870368532 5.01743862211156 2.42481142269977 0.0293375075571448 0.713016616924771 -3.43150925480029
"5294" "ENSMUSG00000019362" "8" "84972867" "84976348" "-" 3482 -0.0151262815943465 5.58449179121738 -0.176291229114625 0.862574110420305 0.986585833659645 -5.27519432299372
"5295" "ENSMUSG00000004996" "8" "84976535" "84983955" "-" 7421 0.029737643974638 4.28579141084257 0.390811407694576 0.701782558568155 0.970177212559024 -5.08950181015711
"5296" "ENSMUSG00000004994" "8" "84984424" "84997009" "-" 12586 0.0498360979150383 3.86544457928396 0.818122357609279 0.426908159881185 0.925639158474039 -4.8647839294234
"5297" "ENSMUSG00000033763" "8" "111448108" "111468032" "+" 19925 -0.112320720503131 7.64155611916181 -0.871053695507349 0.398324674657295 0.925639158474039 -5.00345626185474
"5298" "ENSMUSG00000031750" "8" "111468461" "111532556" "-" 64096 0.0167592111216104 6.25826457209106 0.294286650843978 0.77283018101671 0.982078611124934 -5.28442455670143
"5299" "ENSMUSG00000071176" "8" "14961663" "15051085" "+" 89423 0.0976264215124987 6.07595100987916 2.03383771592403 0.0612473179312939 0.793379764671874 -3.88029956688323
"5300" "ENSMUSG00000033732" "8" "111536871" "111573419" "-" 36549 -0.141524066351908 6.95097225996612 -2.30092710165787 0.0371779047738161 0.752837799035838 -3.55067719910634
"5301" "ENSMUSG00000055675" "8" "15061025" "15083333" "+" 22309 0.0139435363895437 7.6130960353225 0.337966883836609 0.740371289100001 0.975933031751358 -5.25559292979268
"5302" "ENSMUSG00000031753" "8" "111573232" "111608859" "+" 35628 0.0290161419270119 5.74101196344369 0.704373952950424 0.4926795251787 0.931984874560523 -5.10177495192416
"5303" "ENSMUSG00000054408" "8" "54973468" "54983033" "-" 9566 0.0227185303332185 6.51262509935062 0.297949931754945 0.77008998855335 0.981159573804633 -5.28672493143933
"5304" "ENSMUSG00000033703" "8" "111609088" "111629120" "-" 20033 -0.00417799992428236 4.46339573215814 -0.0790502062713696 0.938104509171326 0.99775045878108 -5.16665536002061
"5305" "ENSMUSG00000031749" "8" "111646554" "111699112" "+" 52559 0.0798261725987137 7.09933856996845 1.37364371217499 0.191015854784058 0.884627481768885 -4.60312382487083
"5306" "ENSMUSG00000015023" "8" "111701628" "111724432" "-" 22805 0.00353632570509888 4.61792368147125 0.0717079745483418 0.943842317669852 0.997893582313356 -5.18782095813957
"5307" "ENSMUSG00000053560" "8" "85387960" "85389483" "-" 1524 -0.116926791516717 1.49690584178871 -0.438497062434845 0.667675094899119 0.960761909398994 -4.76634378512208
"5308" "ENSMUSG00000033658" "8" "111729820" "111758383" "-" 28564 -0.0522150719908288 5.33627222970983 -1.08844706668599 0.294666996438754 0.905868410004285 -4.82208537621526
"5309" "ENSMUSG00000001910" "8" "85397108" "85414531" "-" 17424 0.0549209651822657 7.07634835946067 1.17782346113121 0.258380052946274 0.905868410004285 -4.78168356105704
"5310" "ENSMUSG00000031467" "8" "18896293" "18941377" "+" 45085 -0.0187822275169083 5.93955795853222 -0.375159467519695 0.713129254036315 0.972267072406996 -5.25201056251671
"5311" "ENSMUSG00000031960" "8" "111759776" "111784296" "+" 24521 -0.137227872081115 7.30713101945328 -2.56023966407258 0.0225759958016621 0.709731339830106 -3.22395786348092
"5312" "ENSMUSG00000031517" "8" "55407878" "55513906" "+" 106029 -0.0632239228787235 9.61635655715901 -0.994177021228565 0.336905690943566 0.912227337578952 -4.87098468606548
"5313" "ENSMUSG00000110249" "8" "55526284" "55530169" "+" 3886 0.171566913302089 2.77913421600147 1.1101675236615 0.285515874189399 0.905868410004285 -4.62742350494584
"5314" "ENSMUSG00000081094" "8" "19542952" "19543542" "+" 591 0.173306675209254 -1.08326843595079 0.398860405819539 0.695975916591924 0.969500808695462 -4.65965361914745
"5315" "ENSMUSG00000110669" "8" "19834762" "19834872" "+" 111 -0.11467538521445 0.208618201961576 -0.621077414095669 0.544466702042765 0.941988465000994 -4.67416380863966
"5316" "ENSMUSG00000110649" "8" "20576700" "20584337" "+" 7638 0.223334971426558 1.98397297122215 1.66802708467913 0.117374177792032 0.837486626943863 -4.33994791439903
"5317" "ENSMUSG00000110458" "8" "20697985" "20698095" "+" 111 -0.163913562468249 1.03118016343284 -0.999723383104232 0.3343061677509 0.911089684799646 -4.61976747742248
"5318" "ENSMUSG00000096401" "8" "20712103" "20727266" "+" 15164 0.0484050766502655 4.26687177300624 0.300356773658995 0.768291361990398 0.980385540959111 -5.10883888443963
"5319" "ENSMUSG00000095403" "8" "21107613" "21122787" "+" 15175 0.0666700328760768 3.28980863790386 0.410036993269599 0.687945746950438 0.966621036795292 -4.94664771178274
"5320" "ENSMUSG00000033624" "8" "111821262" "111863706" "+" 42445 -0.0164542098377662 5.29734480636517 -0.193781991871363 0.84911270621137 0.985204989380011 -5.24943827045386
"5321" "ENSMUSG00000038215" "8" "56984557" "57004082" "-" 19526 0.0206180315659972 3.76428663643915 0.205338394344825 0.840244988140225 0.985105357696501 -5.05147460035892
"5322" "ENSMUSG00000038206" "8" "57004125" "57046974" "+" 42850 0.0680253448340622 4.54911378762194 0.793743405586159 0.44050934722921 0.926852488254188 -4.95422022367451
"5323" "ENSMUSG00000003316" "8" "111881053" "111985848" "-" 104796 -0.0871444890877413 8.32151820801122 -1.67595506054838 0.115788059356175 0.837486626943863 -4.28145255656402
"5324" "ENSMUSG00000033596" "8" "111997576" "112026854" "-" 29279 -0.063295829664118 5.48346328988172 -1.1346018925148 0.275477933895622 0.905868410004285 -4.79360067510254
"5325" "ENSMUSG00000031610" "8" "57908957" "57930619" "+" 21663 -0.0418546289942041 4.32695958332574 -0.520190275074828 0.611008198553181 0.954862081555725 -5.05385326199712
"5326" "ENSMUSG00000031609" "8" "57935741" "57940894" "-" 5154 -0.0962614039423146 1.69880570341212 -0.750710805673464 0.465181006290836 0.928187190988428 -4.712880713949
"5327" "ENSMUSG00000001909" "8" "85412936" "85426437" "+" 13502 0.11347391168515 5.96387359090065 1.98995603340389 0.0663657124228328 0.793387276922748 -3.93249455081008
"5328" "ENSMUSG00000054717" "8" "57964941" "57969033" "+" 4093 -0.0459672228464192 2.61287024132986 -0.264673060910428 0.795094070403883 0.982329347752614 -4.89268104849194
"5329" "ENSMUSG00000033579" "8" "112071767" "112120456" "-" 48690 0.0575201404856687 5.5834915908009 0.866223626846465 0.400878885210367 0.925639158474039 -4.99580572322566
"5330" "ENSMUSG00000001911" "8" "85426505" "85526973" "-" 100469 0.0479936204276497 6.05557294990173 0.313614397796942 0.758409032413405 0.978973462734469 -5.27356937242959
"5331" "ENSMUSG00000034041" "8" "85428078" "85431569" "+" 3492 0.237139954712279 1.4611074430294 1.95675515153568 0.0704945732487415 0.794381091888761 -4.24134967973002
"5332" "ENSMUSG00000053226" "8" "85542033" "85559038" "-" 17006 -0.0620469075413577 3.49958827299673 -1.01013349048967 0.329465857591967 0.910177715551752 -4.72581921939615
"5333" "ENSMUSG00000049946" "8" "59364789" "59367332" "+" 2544 -0.0213464002977135 3.54804602578782 -0.271383629734263 0.790031929686664 0.982106027412303 -5.01006654442502
"5334" "ENSMUSG00000033751" "8" "85558151" "85562111" "+" 3961 -0.0126779415547134 5.08002473767212 -0.165954984884539 0.870550344619105 0.989160173080402 -5.2326495671707
"5335" "ENSMUSG00000063362" "8" "22550737" "22561643" "+" 10907 -0.0160625955456064 5.0707912395229 -0.245513691944116 0.809599024885072 0.985105357696501 -5.21913346513723
"5336" "ENSMUSG00000003813" "8" "85560648" "85567294" "-" 6647 -0.0471067752562666 5.94831332280973 -0.814148599985319 0.429106469133633 0.925639158474039 -5.04716473136694
"5337" "ENSMUSG00000003814" "8" "85568479" "85573563" "-" 5085 -0.184689569498099 8.29759909489374 -2.07712198262568 0.056555816372696 0.793379764671874 -3.82994231275476
"5338" "ENSMUSG00000031647" "8" "61085861" "61129763" "+" 43903 0.0209563899816523 6.16025775767352 0.322175067633189 0.752050912541356 0.977969609032681 -5.27488736729983
"5339" "ENSMUSG00000031959" "8" "112175429" "112248724" "-" 73296 -0.0174452202024193 5.64826340998118 -0.29731916245543 0.770561588284229 0.981159573804633 -5.25670166968557
"5340" "ENSMUSG00000038005" "8" "61343452" "61361705" "+" 18254 0.0784350142655432 5.30502427495135 1.27693956128992 0.222268466805185 0.894897284080936 -4.66384548085433
"5341" "ENSMUSG00000003808" "8" "85583618" "85595886" "+" 12269 0.00759186118946875 5.10024001519854 0.155938110079602 0.878294104061797 0.990592965328787 -5.23586311768535
"5342" "ENSMUSG00000031479" "8" "22682825" "22710859" "+" 28035 -0.0502449398044469 4.77796646288951 -1.17582468996364 0.259152361561186 0.905868410004285 -4.71717797232546
"5343" "ENSMUSG00000003809" "8" "85613022" "85620550" "-" 7529 -0.0292847711962096 4.9085359517875 -0.491559271511801 0.630600509531319 0.957279195069494 -5.13344028957048
"5344" "ENSMUSG00000033545" "8" "112262729" "112352662" "+" 89934 0.0862177320812707 7.51251091709451 2.3588947690539 0.0332898983817511 0.73841708224654 -3.48193155320125
"5345" "ENSMUSG00000031958" "8" "112350417" "112357006" "-" 6590 -0.0700983802066122 3.46024050784687 -0.648710988077069 0.526958446052816 0.937861876183377 -4.89388320144482
"5346" "ENSMUSG00000055835" "8" "112370033" "112397643" "+" 27611 0.0748260992154055 5.28514971411922 0.884238481542447 0.391407863835874 0.925639158474039 -4.96470629682402
"5347" "ENSMUSG00000031955" "8" "112437106" "112470441" "-" 33336 -0.0245389008960251 6.08886835074445 -0.447055124610814 0.661630944189258 0.960761909398994 -5.23415483668962
"5348" "ENSMUSG00000053693" "8" "85638532" "85663988" "-" 25457 -0.124629927754753 5.27661848117864 -0.491951241176317 0.630330280883831 0.957279195069494 -5.16807189021172
"5349" "ENSMUSG00000031954" "8" "112495123" "112580923" "-" 85801 -0.0175633917303992 6.27714895234337 -0.381293161350796 0.708674122737274 0.970852187139839 -5.26104465490313
"5350" "ENSMUSG00000031951" "8" "112638643" "112660513" "-" 21871 -0.0739240511731216 4.78778892155269 -1.24396932330403 0.233810578643593 0.899120931098368 -4.6629088633972
"5351" "ENSMUSG00000031482" "8" "22865567" "22888613" "-" 23047 0.033291873240231 3.94588861515322 0.473398674519309 0.643180242033717 0.958149676121236 -5.01783599449594
"5352" "ENSMUSG00000031950" "8" "112667335" "112680244" "+" 12910 0.00215895988014481 6.7128078588909 0.0457745758908938 0.964132420234542 0.998614776676116 -5.32193374717281
"5353" "ENSMUSG00000031533" "8" "22901377" "22919681" "+" 18305 -0.141391036160134 4.49775943470008 -2.14754948113448 0.0496256156859913 0.787918019823628 -3.7760691317236
"5354" "ENSMUSG00000031534" "8" "22952630" "22966898" "-" 14269 -0.0522960070657268 4.61837367488155 -0.821061798570738 0.425286734828545 0.925639158474039 -4.94646929098574
"5355" "ENSMUSG00000031949" "8" "112693540" "112718934" "-" 25395 -0.00252590054742186 4.02998792256431 -0.0270069009704797 0.978833046514908 0.998614776676116 -5.10531126401507
"5356" "ENSMUSG00000037656" "8" "22966804" "23059628" "+" 92825 -0.060865602931675 6.19049572584612 -1.37187997727941 0.191552087210535 0.885023606623422 -4.60596047273886
"5357" "ENSMUSG00000004319" "8" "61363423" "61436334" "-" 72912 -0.0677249781852387 7.46383645479102 -1.02987780194479 0.32042431832782 0.909874306779235 -4.89437357342148
"5358" "ENSMUSG00000008892" "8" "23067091" "23083829" "-" 16739 -0.0997839206959448 7.03501030227415 -2.36136898629399 0.0331328279304924 0.736562600512453 -3.47477360945198
"5359" "ENSMUSG00000052926" "8" "85683239" "85696396" "-" 13158 -0.0412252290242145 4.14943016087962 -0.782796030439884 0.446705753088096 0.926852488254188 -4.91556872994349
"5360" "ENSMUSG00000031948" "8" "112720075" "112737955" "-" 17881 0.0111137075901695 6.67977687518948 0.194964543366202 0.848204288493164 0.985105357696501 -5.30737198251876
"5361" "ENSMUSG00000033430" "8" "112738030" "112747160" "+" 9131 -0.0496477430039342 6.27783526535497 -1.08833123637038 0.294716375711895 0.905868410004285 -4.85863097384275
"5362" "ENSMUSG00000092086" "8" "112740585" "112741640" "-" 1056 -0.0931041510686859 0.994372210392977 -0.489921606346477 0.631730128501847 0.957279195069494 -4.72677861762746
"5363" "ENSMUSG00000031536" "8" "23118142" "23143451" "-" 25310 0.0448481875290598 6.03624229135763 0.464977476013644 0.649052616436336 0.959086445451836 -5.22544733094727
"5364" "ENSMUSG00000005161" "8" "85696216" "85701463" "+" 5248 -0.0549848542228988 7.73903443297417 -1.01689034100941 0.326351240695677 0.909874306779235 -4.8980273141648
"5365" "ENSMUSG00000052837" "8" "85701113" "85705347" "-" 4235 -0.12195860071903 5.62556976340807 -0.559074946674099 0.584888512885713 0.950679213915575 -5.16675318278185
"5366" "ENSMUSG00000078908" "8" "114362219" "114371811" "+" 9593 -0.0500705859527617 4.90508146032539 -0.723659727979333 0.481118256313132 0.931984874560523 -5.02865832072355
"5367" "ENSMUSG00000052566" "8" "85717232" "85729978" "+" 12747 -0.00895414360558222 3.98141405865305 -0.0951856095952885 0.925507993703152 0.996883566319649 -5.09511589332075
"5368" "ENSMUSG00000031537" "8" "23149228" "23196605" "-" 47378 0.0513269114530805 5.56884863967494 0.900305167529156 0.383089153883907 0.922922537314872 -4.97242366302167
"5369" "ENSMUSG00000031538" "8" "23247743" "23272860" "+" 25118 -0.0266318135501589 4.97661482389085 -0.354812084950394 0.72798543493509 0.973897282969314 -5.18424964603807
"5370" "ENSMUSG00000046844" "8" "114932352" "115100811" "+" 168460 -0.186737599252657 8.01167601345622 -1.64692617096555 0.121688144938102 0.838543276408712 -4.314944533954
"5371" "ENSMUSG00000031539" "8" "23277370" "23295638" "-" 18269 -0.0243636496460091 7.24959097860196 -0.63551735850707 0.535277847639803 0.940991683037373 -5.15060504478914
"5372" "ENSMUSG00000052456" "8" "85744560" "85751910" "-" 7351 -0.00718417249067294 6.34071431500544 -0.132977864605434 0.896091531378963 0.992968981979882 -5.3141233946144
"5373" "ENSMUSG00000041203" "8" "85753452" "85756915" "+" 3464 0.00970685194855925 5.71886787731068 0.175099799626014 0.863492733683412 0.986687980989731 -5.28438241753517
"5374" "ENSMUSG00000031641" "8" "61940768" "61959728" "+" 18961 0.0979218450221042 4.39868155899178 1.05073074064065 0.311071909873112 0.907707958718033 -4.77910815030327
"5375" "ENSMUSG00000031540" "8" "23349551" "23433275" "+" 83725 -0.00782096080825134 6.51830645570805 -0.155204562152217 0.878861707392813 0.990592965328787 -5.31327392713399
"5376" "ENSMUSG00000031691" "8" "85763544" "85784212" "+" 20669 -0.000175250159768936 7.41868708471923 -0.00389471752186905 0.996947083478769 0.999409027789258 -5.30753821035803
"5377" "ENSMUSG00000047388" "8" "117670132" "117687184" "+" 17053 -0.0202233227197208 6.70005336205197 -0.465406758169864 0.648752673432851 0.959067281603917 -5.23483777220827
"5378" "ENSMUSG00000087026" "8" "85779789" "85787089" "-" 7301 -0.0497213545027813 3.81764434466399 -0.674628639198428 0.510831088009469 0.935398890050374 -4.92660201102624
"5379" "ENSMUSG00000031847" "8" "117696333" "117705698" "-" 9366 -0.0906614603306517 3.60274358790926 -1.30651618484923 0.212303595958774 0.893260664350353 -4.54395309551095
"5380" "ENSMUSG00000034424" "8" "117708549" "117720276" "-" 11728 -0.0328664126766807 5.58499414039695 -0.558601502836783 0.585203051055208 0.950679213915575 -5.16419563555525
"5381" "ENSMUSG00000008167" "8" "85786684" "85793753" "+" 7070 -0.00224568610385401 3.99752696457016 -0.0304994918891364 0.976096547082144 0.998614776676116 -5.10031078321494
"5382" "ENSMUSG00000060038" "8" "85798386" "85801791" "+" 3406 0.0287494786241762 4.92231169183758 0.502445761681266 0.623115726490204 0.957279195069494 -5.13050798448964
"5383" "ENSMUSG00000005150" "8" "85801664" "85807935" "-" 6272 0.0911274022305149 4.72754168190341 2.0166094581626 0.0632121152144861 0.793379764671874 -3.90928250825707
"5384" "ENSMUSG00000059355" "8" "85807369" "85808968" "+" 1600 -0.0491554560760363 5.3942743813021 -0.715743913851159 0.485843644867467 0.931984874560523 -5.0737488654989
"5385" "ENSMUSG00000005142" "8" "85809899" "85824911" "+" 15013 -0.00259346260626536 6.02266426251716 -0.0456467737982248 0.96423248754227 0.998614776676116 -5.31162298073859
"5386" "ENSMUSG00000034390" "8" "117983803" "118186169" "+" 202367 -0.173541577901921 7.30261414136249 -2.98090760210261 0.00986317231866993 0.709731339830106 -2.68040116790607
"5387" "ENSMUSG00000031696" "8" "85987021" "86026431" "-" 39411 -0.125438935548207 7.37324202370653 -1.46947104903783 0.163679722898717 0.865164400871099 -4.50554237424158
"5388" "ENSMUSG00000034308" "8" "118388138" "118400428" "-" 12291 0.0577657848610746 3.70088855349818 0.910685159739235 0.377779107169724 0.921784699071222 -4.7987897798297
"5389" "ENSMUSG00000031697" "8" "86026261" "86034907" "+" 8647 0.0390131538018608 4.62795893941825 0.6569877317556 0.521777025949501 0.937861876183377 -5.03306089185891
"5390" "ENSMUSG00000031843" "8" "118518384" "118528682" "-" 10299 0.0080286964048395 3.98507103678764 0.117123677956361 0.908415331584641 0.994976816422078 -5.0940456476485
"5391" "ENSMUSG00000054162" "8" "63404043" "63810137" "+" 406095 0.0947198094552579 8.02770771706498 0.52597205022521 0.607088259877331 0.954816429153664 -5.17919962603317
"5392" "ENSMUSG00000031839" "8" "120071227" "120075661" "+" 4435 0.0106498785201863 7.55004291682132 0.187145810617121 0.854214606286964 0.985258349849219 -5.28936756516083
"5393" "ENSMUSG00000074064" "8" "120121617" "120137841" "+" 16225 0.0406595884129324 5.12773308951616 0.759348829644179 0.460161158285483 0.927351914164874 -5.02855380169996
