"Gene_ID" "Chr" "Start" "End" "Strand" "Length" "logFC" "AveExpr" "t" "P.Value" "adj.P.Val" "B"
"3380" "ENSMUSG00000029127" "5" "38347079" "38377801" "-" 30723 0.129623823312187 4.99190486518585 0.951258475570978 0.363576302376776 0.980572306100826 -4.70566137706741
"3893" "ENSMUSG00000068328" "6" "83031502" "83034789" "+" 3288 -0.0995172032996532 5.92496263762484 -0.969910742904222 0.354636638706315 0.980572306100826 -4.70571100280492
"4925" "ENSMUSG00000047090" "10" "128635905" "128640239" "-" 4335 0.101371244875033 2.77122995492586 0.67539737012102 0.514515832109695 0.980572306100826 -4.7057355177879
"1653" "ENSMUSG00000027673" "3" "32791139" "32805715" "+" 14577 -0.114640089869078 6.68525226598015 -0.959579374112796 0.359568332475409 0.980572306100826 -4.70576232387435
"8807" "ENSMUSG00000022770" "16" "31482261" "31693947" "+" 211687 0.104016604758437 8.03402157464467 0.915504507269932 0.381163891258904 0.980572306100826 -4.70581870673283
"7899" "ENSMUSG00000035597" "12" "65083107" "65110160" "+" 27054 -0.11166540516488 6.17820915373583 -0.969929476619229 0.354627741057442 0.980572306100826 -4.70588286606556
"7029" "ENSMUSG00000034621" "11" "102366741" "102447218" "-" 80478 0.176437880775763 7.31175715181194 0.935795953332891 0.371109545243055 0.980572306100826 -4.70592233462371
"9302" "ENSMUSG00000023988" "17" "47910256" "47922417" "-" 12162 -0.0892353005528133 4.74798631596071 -0.931491717833806 0.373226295250964 0.980572306100826 -4.70643838148903
"248" "ENSMUSG00000044783" "1" "88190193" "88205355" "-" 15163 0.109674039197247 6.30321379729389 0.96746081497306 0.355801641899348 0.980572306100826 -4.70645327770776
"9293" "ENSMUSG00000090952" "17" "33978966" "33980844" "+" 1879 -0.0330093893026653 1.48128534289034 -0.228359821721076 0.823901765648312 0.983992880198473 -4.70647220816777
"7151" "ENSMUSG00000037275" "11" "58010828" "58059365" "-" 48538 0.0857425831781606 5.36767885415959 0.961518946911504 0.358638702917328 0.980572306100826 -4.70650606547861
"6422" "ENSMUSG00000036777" "9" "22243308" "22300484" "-" 57177 0.186359563282545 5.55760221105423 0.964996473104145 0.356976304434975 0.980572306100826 -4.70653483442471
"424" "ENSMUSG00000026192" "1" "71596309" "71618790" "+" 22482 -0.106467132077336 5.09154940355912 -0.953044305463413 0.362713405791122 0.980572306100826 -4.70654455314804
"1863" "ENSMUSG00000001419" "3" "88049679" "88079393" "+" 29715 0.114772788789553 8.34034351767994 0.906674933713208 0.385598654414342 0.980572306100826 -4.70662450205299
"5785" "ENSMUSG00000021962" "14" "30201492" "30249020" "+" 47529 0.104731799852935 5.13456814127325 0.954920149759497 0.361808608350308 0.980572306100826 -4.70668713384201
"2460" "ENSMUSG00000028563" "4" "98243607" "98271543" "-" 27937 -0.123536220711973 4.78913127988681 -0.937756926453851 0.370148025121305 0.980572306100826 -4.70669478768037
"4008" "ENSMUSG00000058966" "7" "126396840" "126429391" "+" 32552 -0.102049360441871 5.1387578714856 -0.953567386161861 0.362460938167345 0.980572306100826 -4.70670160767134
"6856" "ENSMUSG00000037791" "11" "77873580" "77921365" "+" 47786 0.0748990582580822 6.24673643196402 0.967857799389293 0.355612676932961 0.980572306100826 -4.70672572471573
"7804" "ENSMUSG00000042350" "12" "84964922" "85017674" "-" 52753 0.114188499299873 8.55546715720358 0.900013666791727 0.388968332638874 0.980572306100826 -4.70673920491181
"7086" "ENSMUSG00000018761" "11" "69547523" "69553468" "-" 5946 -0.111812863008196 5.1758927053682 -0.954146992058915 0.362181336607395 0.980572306100826 -4.70678950180169
"275" "ENSMUSG00000037503" "1" "34852300" "34882146" "-" 29847 0.0775932129432206 8.43640319947002 0.903363957315167 0.387270972752554 0.980572306100826 -4.70694110280043
"5638" "ENSMUSG00000031967" "8" "124204642" "124230655" "+" 26014 0.0958716046913013 5.28987139748569 0.958397194708724 0.360135801898124 0.980572306100826 -4.70694984025166
"7555" "ENSMUSG00000037933" "13" "49495061" "49540502" "+" 45442 0.113480478273858 6.80012958229597 0.952346195242549 0.363050550079862 0.980572306100826 -4.70695013256113
"338" "ENSMUSG00000026116" "1" "36831272" "36982747" "-" 151476 0.128101513689103 7.02263602353654 0.944351533796171 0.366927604087605 0.980572306100826 -4.70711009133434
"3437" "ENSMUSG00000029864" "6" "42222869" "42227381" "+" 4513 -0.109246371447246 2.79948810731324 -0.665686547059744 0.52045284345763 0.980572306100826 -4.70713612592377
"7175" "ENSMUSG00000018068" "11" "86101507" "86148401" "-" 46895 0.12608237059529 5.35120148300883 0.96037392923022 0.359187294465854 0.980572306100826 -4.70718164787354
"8943" "ENSMUSG00000015478" "17" "34820065" "34822664" "-" 2600 -0.103702449174315 5.37687998396088 -0.958662474504785 0.360008405974053 0.980572306100826 -4.70728398133771
"5405" "ENSMUSG00000036054" "8" "70686876" "70732565" "+" 45690 0.0729067594620174 7.17309028290223 0.938604923482426 0.369732781510602 0.980572306100826 -4.70734573183499
"646" "ENSMUSG00000038848" "2" "180546170" "180562742" "-" 16573 -0.0676889939732002 6.06137416871348 -0.967595593290748 0.35573747910408 0.980572306100826 -4.70735228769779
"8563" "ENSMUSG00000064373" "15" "3298029" "3309990" "+" 11962 -0.157553485537669 8.1803504774316 -0.90783110881155 0.385015889807493 0.980572306100826 -4.70737129151615
"245" "ENSMUSG00000037434" "1" "191638879" "191645359" "+" 6481 -0.0929782941928323 5.58384367093035 -0.964190783110863 0.357360958072726 0.980572306100826 -4.70737825485957
"7465" "ENSMUSG00000022228" "13" "21626350" "21637900" "-" 11551 0.106078905189186 7.41931410439814 0.928824155182289 0.374542476867658 0.980572306100826 -4.70747778147213
"9508" "ENSMUSG00000036941" "18" "73868109" "73887550" "-" 19442 0.10203687569319 5.59067343316454 0.963296434358145 0.357788291604831 0.980572306100826 -4.70763981361078
"8373" "ENSMUSG00000022425" "15" "54702297" "54816288" "-" 113992 0.139845887107227 7.32954955288099 0.9316976597071 0.373124820506261 0.980572306100826 -4.70765555346353
"8876" "ENSMUSG00000024151" "17" "87979758" "88031141" "+" 51384 0.0814456776256902 5.1591151520148 0.952347027066858 0.363050148225349 0.980572306100826 -4.70766931393538
"3070" "ENSMUSG00000034118" "5" "130102167" "130164570" "+" 62404 0.103418680621223 5.98614429959638 0.966305046563792 0.356352204482371 0.980572306100826 -4.70768301822999
"644" "ENSMUSG00000098051" "2" "180535898" "180537013" "+" 1116 -0.148831709762396 3.76834542785786 -0.821300258176259 0.430344586055564 0.980572306100826 -4.70791171799652
"1979" "ENSMUSG00000028049" "3" "89084780" "89090072" "+" 5293 -0.0694711858420805 5.72147486981763 -0.963540953462448 0.357671419811223 0.980572306100826 -4.70794915608823
"2275" "ENSMUSG00000054428" "4" "132257866" "132260970" "-" 3105 -0.15140467411012 6.55482697587913 -0.958736205740226 0.359973003649131 0.980572306100826 -4.70801286420822
"9909" "ENSMUSG00000024955" "19" "6888345" "6899208" "-" 10864 -0.103612810236383 5.79379143743728 -0.964837868926698 0.357052001682349 0.980572306100826 -4.70802398926642
"8309" "ENSMUSG00000115360" "15" "34823326" "34826575" "-" 3250 -0.0534669957856166 1.44652277458544 -0.221046900029446 0.829439538352841 0.983992880198473 -4.70805727380858
"4776" "ENSMUSG00000020124" "10" "122940911" "123032900" "-" 91990 0.0959087077421659 6.90396889273935 0.945369012116127 0.366432525058857 0.980572306100826 -4.70814917563356
"96" "ENSMUSG00000054135" "1" "181053551" "181056063" "+" 2513 0.0286419509660905 1.47767815133416 0.191105762240455 0.852211586342022 0.984130729358287 -4.70817103598279
"5034" "ENSMUSG00000023175" "10" "79540325" "79547803" "+" 7479 -0.104626043632425 8.31656485126673 -0.90378405955058 0.387058504050668 0.980572306100826 -4.70819279116119
"4550" "ENSMUSG00000002635" "7" "33883924" "33896086" "-" 12163 -0.0937302412807446 4.13258741374083 -0.868333306016078 0.40527625197182 0.980572306100826 -4.70839026368145
"5637" "ENSMUSG00000040236" "8" "3726299" "3731255" "+" 4957 -0.11408037101136 5.21459127658221 -0.951948496000239 0.363242715441854 0.980572306100826 -4.70841179816004
"69" "ENSMUSG00000064302" "1" "118316788" "118540408" "+" 223621 0.122909367204012 7.13188536242048 0.936907810541431 0.370564151236916 0.980572306100826 -4.70845344043703
"9280" "ENSMUSG00000095325" "17" "33098193" "33110616" "-" 12424 -0.0775475852862151 3.35128179249187 -0.762361589459917 0.463193243921425 0.980572306100826 -4.70872939792075
"8494" "ENSMUSG00000060036" "15" "79961992" "79976069" "-" 14078 -0.146048839697706 8.72693941324314 -0.891587902565984 0.393260130536117 0.980572306100826 -4.70881861894555
"84" "ENSMUSG00000026520" "1" "180731858" "180735653" "+" 3796 -0.137538279535134 4.63166119461385 -0.917450216669833 0.38019150574459 0.980572306100826 -4.70888240726099
"388" "ENSMUSG00000055567" "1" "66507526" "66738307" "+" 230782 0.175446319777128 8.49116368547495 0.896082933981975 0.39096641056721 0.980572306100826 -4.70890169130185
"6556" "ENSMUSG00000032551" "9" "122774154" "122780065" "-" 5912 -0.160899792082448 3.99690964856413 -0.851400242025595 0.414183669990048 0.980572306100826 -4.70890209534854
"2580" "ENSMUSG00000042558" "4" "126209840" "126215496" "-" 5657 -0.134210706936348 4.59243789044207 -0.912784949350935 0.382525962303089 0.980572306100826 -4.70891201256882
"2845" "ENSMUSG00000038690" "5" "145120508" "145128872" "-" 8365 -0.168058486199676 5.65694194330805 -0.959245578276899 0.359728495405298 0.980572306100826 -4.70895758454035
"8873" "ENSMUSG00000062012" "17" "23794818" "23818461" "-" 23644 -0.08156454787449 3.84575167929414 -0.830979685153995 0.42510203513834 0.980572306100826 -4.70898924042767
"9908" "ENSMUSG00000038812" "19" "6887066" "6888417" "+" 1352 -0.123885147276031 3.44480532795526 -0.769144081149385 0.459332558493884 0.980572306100826 -4.70907227625635
"5602" "ENSMUSG00000034845" "8" "71950409" "71964396" "-" 13988 0.102347766332915 3.37450360066726 0.757387995687483 0.466037500335895 0.980572306100826 -4.70907638672748
"8775" "ENSMUSG00000038055" "16" "10320395" "10360918" "-" 40524 -0.0827771782371753 5.90324902780967 -0.963652641357903 0.357618046025031 0.980572306100826 -4.70911528739727
"8536" "ENSMUSG00000103906" "15" "75781584" "75786384" "+" 4801 -0.0632464992465711 2.11649515144228 -0.499738388801279 0.627914964989025 0.980572306100826 -4.70913141582817
"7764" "ENSMUSG00000021466" "13" "63656142" "63721412" "-" 65271 0.13013927871309 7.15779010799269 0.934139133894808 0.371923322240627 0.980572306100826 -4.70914402396631
"8423" "ENSMUSG00000116138" "15" "76605665" "76608045" "-" 2381 0.0886934719376993 2.89139600540298 0.687464584123236 0.507195040582316 0.980572306100826 -4.70917370022794
"6257" "ENSMUSG00000111291" "9" "44201341" "44203760" "-" 2420 -0.0843932637160072 2.58696231167911 -0.622573508477287 0.547296931458634 0.980572306100826 -4.70920361887984
"6542" "ENSMUSG00000110945" "9" "122848060" "122850637" "-" 2578 0.0779463222201238 2.05588741859716 0.484546071423483 0.638285074942784 0.980572306100826 -4.70937762389303
"7113" "ENSMUSG00000018651" "11" "83969746" "84020426" "-" 50681 0.0647511567967829 5.39349417214467 0.955704505095525 0.361430765202135 0.980572306100826 -4.70939191055683
"7951" "ENSMUSG00000041992" "12" "117480099" "117723472" "+" 243374 0.123899978561216 7.31937933138352 0.927674945558708 0.375110518438104 0.980572306100826 -4.70939690441831
"6066" "ENSMUSG00000032330" "9" "79662643" "79667160" "-" 4518 -0.147055397363467 6.49980812718233 -0.955853461944159 0.361359041286363 0.980572306100826 -4.70944269188543
"4682" "ENSMUSG00000020170" "10" "116905332" "116984439" "-" 79108 0.131073090892601 6.14521497311795 0.962570090437051 0.358135622649118 0.980572306100826 -4.70955623830041
"9146" "ENSMUSG00000116564" "17" "17594571" "17615161" "+" 20591 -0.0687305623543528 5.25122780163152 -0.952339548303586 0.363053761229121 0.980572306100826 -4.70959082681868
"4652" "ENSMUSG00000025474" "7" "139575868" "139616582" "-" 40715 0.0922467781142426 5.29066892505828 0.952518888934273 0.362967128602907 0.980572306100826 -4.70959694668122
"3907" "ENSMUSG00000062444" "7" "81110147" "81143673" "-" 33527 0.0743189338693107 7.43618201954747 0.925377813990595 0.376247804149291 0.980572306100826 -4.70960253692305
"7119" "ENSMUSG00000018585" "11" "55337467" "55352065" "-" 14599 -0.1370505613363 4.27356848621832 -0.879311187168028 0.399572486513346 0.980572306100826 -4.70963891198404
"3464" "ENSMUSG00000033174" "6" "88701394" "88805342" "+" 103949 -0.127632411147253 7.74361733420934 -0.914833751875085 0.381499514978752 0.980572306100826 -4.70966725882958
"9244" "ENSMUSG00000063888" "17" "47084833" "47093598" "-" 8766 -0.0729655536822618 5.27464239770557 -0.950610999576084 0.363889522324391 0.980572306100826 -4.7096795796899
"2419" "ENSMUSG00000065990" "4" "155915729" "155917587" "+" 1859 -0.15216195089722 5.36082335222602 -0.951638263938584 0.363392668251189 0.980572306100826 -4.70970178828855
"950" "ENSMUSG00000039254" "2" "32126602" "32145017" "+" 18416 0.11665993984887 4.61540110004129 0.915012757438887 0.381409926087994 0.980572306100826 -4.70984379921011
"8038" "ENSMUSG00000021114" "12" "78887499" "78908412" "-" 20914 -0.126988085715281 7.78643110932837 -0.913594024131127 0.382120383869712 0.980572306100826 -4.70987937673294
"4772" "ENSMUSG00000034602" "10" "122827965" "122912410" "-" 84446 0.102138741090965 6.98337048070609 0.938338320813908 0.369863294390795 0.980572306100826 -4.71007456728065
"6587" "ENSMUSG00000048429" "9" "21504018" "21507266" "+" 3249 -0.0648263177508683 6.40636831838999 -0.957753468025184 0.36044507590704 0.980572306100826 -4.71016319454894
"5394" "ENSMUSG00000071078" "8" "70583983" "70586399" "+" 2417 -0.120657540263617 3.19247029151091 -0.728028891176439 0.483053790207445 0.980572306100826 -4.71019620474986
"2652" "ENSMUSG00000047187" "4" "8535644" "8607778" "+" 72135 -0.121254707532961 7.78306514667489 -0.911620720092226 0.383110108741753 0.980572306100826 -4.71031501749389
"839" "ENSMUSG00000063019" "2" "157209514" "157238683" "+" 29170 -0.0789377052418381 5.41088421069245 -0.953944496289276 0.362279002741131 0.980572306100826 -4.71031855360065
"976" "ENSMUSG00000027002" "2" "80330856" "80411724" "-" 80869 0.0797920311291236 9.07310257155527 0.876872059491639 0.400834950646015 0.980572306100826 -4.71040387657463
"4741" "ENSMUSG00000075000" "10" "67102468" "67121084" "-" 18617 0.0865969968445599 3.37159618075326 0.758226854682292 0.465556997671054 0.980572306100826 -4.71048506304651
"8745" "ENSMUSG00000063445" "16" "4527923" "4537220" "-" 9298 0.125969939426663 4.2160633291008 0.868009695131917 0.405445238167945 0.980572306100826 -4.71059975412665
"5370" "ENSMUSG00000031654" "8" "88195033" "88199237" "-" 4205 0.0384823097915437 1.46153051636384 0.150859458418585 0.883042830381877 0.986792569488719 -4.71061348663107
"7909" "ENSMUSG00000034892" "12" "69204496" "69205960" "-" 1465 -0.181968464406602 7.7217149637098 -0.915089859846245 0.381371342382991 0.980572306100826 -4.71071336840906
"5761" "ENSMUSG00000021273" "14" "63382599" "63417027" "-" 34429 -0.0744645177417596 6.32719699341377 -0.957804033886283 0.360420774936369 0.980572306100826 -4.71080494740125
"4759" "ENSMUSG00000034667" "10" "121423285" "121462237" "-" 38953 0.0818446683925718 6.83308414404061 0.942558424234153 0.367801255314562 0.980572306100826 -4.71086950664119
"3561" "ENSMUSG00000085238" "6" "146558716" "146566901" "+" 8186 -0.0641499257897125 2.15616000166021 -0.503992894532189 0.625025878416249 0.980572306100826 -4.71087076879904
"1875" "ENSMUSG00000041423" "3" "88271891" "88275848" "+" 3958 -0.0563490299025455 1.61734806560497 -0.266312388902337 0.795330755370656 0.982118961572404 -4.71098184688713
"7989" "ENSMUSG00000021094" "12" "72697127" "72711683" "-" 14557 -0.124050767987442 4.6526976846116 -0.914404775230293 0.381714270254315 0.980572306100826 -4.71105082760216
"5022" "ENSMUSG00000005054" "10" "78261503" "78263456" "+" 1954 -0.134588492648079 3.92337861131558 -0.834888645007177 0.422997111522024 0.980572306100826 -4.71110359959637
"2550" "ENSMUSG00000028648" "4" "123606503" "123611995" "-" 5493 -0.145708104328229 5.34169950423581 -0.94680490645476 0.365734673074678 0.980572306100826 -4.71112694723878
"891" "ENSMUSG00000057133" "2" "160788898" "160950995" "-" 162098 0.171297207006949 7.25540755577972 0.926018843608077 0.375930190499268 0.980572306100826 -4.71119159493072
"508" "ENSMUSG00000026207" "1" "75351941" "75408964" "+" 57024 0.10074621604166 7.76179567454765 0.910748980365037 0.383547912336419 0.980572306100826 -4.71121082101077
"3925" "ENSMUSG00000033585" "7" "61996317" "62000010" "+" 3694 0.214585813099456 6.97956991582862 0.936027576439792 0.370995880921031 0.980572306100826 -4.71122099426804
"9125" "ENSMUSG00000050088" "17" "15163446" "15179832" "+" 16387 -0.097999741512294 4.09987598820478 -0.858952141837983 0.410194686168945 0.980572306100826 -4.71129404193128
"1795" "ENSMUSG00000032826" "3" "126715261" "127292999" "-" 577739 0.175321502764826 9.41940079435737 0.86298524078746 0.408075182749142 0.980572306100826 -4.71143047938316
"2047" "ENSMUSG00000028189" "3" "146155550" "146171604" "+" 16055 0.0929092138723036 3.31923620573915 0.751509890901211 0.469413410547517 0.980572306100826 -4.71143322544521
"5033" "ENSMUSG00000054206" "10" "79524854" "79531095" "+" 6242 -0.0971897648578688 2.3638389512155 -0.555011181951919 0.590908198663348 0.980572306100826 -4.71146677767475
"8723" "ENSMUSG00000052299" "16" "87173539" "87229500" "-" 55962 0.117611724202517 6.75648119497919 0.943158936228286 0.367508503469995 0.980572306100826 -4.71155596816661
"8786" "ENSMUSG00000022494" "16" "11801977" "12088766" "+" 286790 0.101024605300957 7.76486002032331 0.908923887784611 0.384465650710398 0.980572306100826 -4.71164959267741
"3923" "ENSMUSG00000025102" "7" "81431930" "81439226" "-" 7297 -0.122493217522063 2.96865842695404 -0.677873939079821 0.513008223732152 0.980572306100826 -4.71169125459199
"3954" "ENSMUSG00000109450" "7" "83463915" "83487553" "+" 23639 0.159584422655388 4.03190595017665 0.836179604625836 0.422303494972912 0.980572306100826 -4.71171064268442
"7665" "ENSMUSG00000017778" "13" "86192935" "86195023" "-" 2089 -0.168103369715952 6.2573013539929 -0.956058790389879 0.361260190864917 0.980572306100826 -4.71171809274774
"9056" "ENSMUSG00000023809" "17" "7437514" "7570714" "+" 133201 0.135881071709852 7.01086992012289 0.933722353137898 0.372128232397912 0.980572306100826 -4.71175334041374
"1733" "ENSMUSG00000037325" "3" "36627291" "36667626" "-" 40336 0.0747499224602493 5.19564661463313 0.945202988400271 0.366513275158812 0.980572306100826 -4.71177279517568
"8144" "ENSMUSG00000052160" "12" "112727089" "112735424" "+" 8336 0.0834875482623789 3.28163168807247 0.743567835455317 0.473999386361412 0.980572306100826 -4.71187179321922
"545" "ENSMUSG00000079144" "1" "192850354" "192860140" "+" 9787 0.0812005943142258 2.714570527872 0.639048179521478 0.536946317962386 0.980572306100826 -4.7121368449856
"3902" "ENSMUSG00000030302" "6" "113720792" "114019574" "-" 298783 0.114896796735749 9.39196975161035 0.861837201411455 0.408677741588418 0.980572306100826 -4.71221592344152
"5039" "ENSMUSG00000091994" "10" "79687215" "79690805" "-" 3591 0.026856115921732 1.51037601731662 0.158750797398903 0.87697966555366 0.986599148338629 -4.71221794142887
"5261" "ENSMUSG00000031753" "8" "111573232" "111608859" "+" 35628 0.0692227484137709 5.87169630094493 0.956468453905814 0.361063026683313 0.980572306100826 -4.71221920062375
"5894" "ENSMUSG00000056234" "14" "31881822" "31901812" "+" 19991 0.14947858038744 4.92522300978998 0.933180032285645 0.372394985113766 0.980572306100826 -4.71229156198603
"9524" "ENSMUSG00000024570" "18" "80235480" "80243873" "-" 8394 -0.105515307214523 4.54833985747441 -0.90004114454525 0.388954390356493 0.980572306100826 -4.71230265627772
"7669" "ENSMUSG00000042417" "13" "113124336" "113127311" "+" 2976 0.0328882513397133 1.52520692626405 0.120418524591072 0.906502128770347 0.991411958773902 -4.71238548143247
"1068" "ENSMUSG00000015085" "2" "25285886" "25291333" "+" 5448 0.0928133657473893 2.49824488623626 0.577121048529858 0.576434293803299 0.980572306100826 -4.712432603438
"2668" "ENSMUSG00000028416" "4" "40936398" "40948294" "-" 11897 -0.138105123817682 6.37415908377433 -0.952997808947142 0.362735853719936 0.980572306100826 -4.71243262697334
"958" "ENSMUSG00000027189" "2" "102130464" "102238173" "-" 107710 0.0802000268255316 8.37331725699894 0.890528946484918 0.393801859381792 0.980572306100826 -4.71269255131109
"4847" "ENSMUSG00000044617" "10" "127575407" "127583218" "+" 7812 0.116694458569389 3.79890596666211 0.818973140480829 0.431611425643748 0.980572306100826 -4.71273842373499
"9388" "ENSMUSG00000041915" "18" "31892879" "31915796" "+" 22918 0.164867943051068 5.39238105192871 0.949327496984659 0.364510998533407 0.980572306100826 -4.71275313746541
"4414" "ENSMUSG00000036854" "7" "30251603" "30254868" "+" 3266 0.0585528588621891 1.82700264771264 0.333372606620114 0.745637841217482 0.980572306100826 -4.71279155956212
"4273" "ENSMUSG00000035623" "7" "97229096" "97341985" "+" 112890 0.104150520312729 6.22860641578029 0.955270130586619 0.361639978769899 0.980572306100826 -4.71283913125476
"9291" "ENSMUSG00000079557" "17" "33904666" "33937644" "-" 32979 -0.0701480604080205 5.94929948526144 -0.955720685770063 0.361422973579505 0.980572306100826 -4.71288478086029
"1632" "ENSMUSG00000034160" "X" "100683666" "100727957" "+" 44292 0.108891443712372 9.27768081741992 0.863186865687853 0.407969421137263 0.980572306100826 -4.71290711885658
"7517" "ENSMUSG00000021374" "13" "46833381" "46881416" "-" 48036 0.148402647344701 6.27333287190321 0.95391816755944 0.362291702800082 0.980572306100826 -4.71318396524248
"2310" "ENSMUSG00000028719" "4" "114816533" "114844438" "-" 27906 -0.173431569372844 5.99372990275062 -0.954687402090346 0.361920783496943 0.980572306100826 -4.71327969717964
"220" "ENSMUSG00000042115" "1" "132226364" "132235095" "+" 8732 -0.194827898023965 2.8901239533281 -0.679829087149132 0.511819906667275 0.980572306100826 -4.71329713578068
"7875" "ENSMUSG00000021032" "12" "87144305" "87149313" "-" 5009 0.282782098273261 2.4442127858423 0.547647373419956 0.595771351137674 0.980572306100826 -4.71338552212949
"2782" "ENSMUSG00000040351" "5" "3740000" "3852925" "-" 112926 0.109618274895938 6.36286975418807 0.951513096814948 0.363453181287524 0.980572306100826 -4.71344382196939
"5849" "ENSMUSG00000022000" "14" "75521813" "75581866" "+" 60054 0.0838779116999566 6.71102849638938 0.941808704489463 0.368166981490208 0.980572306100826 -4.71345358210567
"695" "ENSMUSG00000038369" "2" "155232576" "155315814" "-" 83239 0.130469970325959 6.73471039822397 0.940342839568348 0.368882809565287 0.980572306100826 -4.71346902834469
"4681" "ENSMUSG00000020034" "10" "84412490" "84450223" "+" 37734 -0.0673966996543918 4.42872039715164 -0.891160041901013 0.393478947982969 0.980572306100826 -4.71349697210118
"6535" "ENSMUSG00000111837" "9" "122511807" "122512706" "+" 900 -0.153710689024746 3.0921950782714 -0.691941461984432 0.504495179161026 0.980572306100826 -4.71352071419539
"3656" "ENSMUSG00000091625" "6" "56678048" "56681695" "-" 3648 -0.0608188085724732 1.79333138857631 -0.326125790038407 0.750954101947044 0.98178829639487 -4.71354291028886
"5219" "ENSMUSG00000018796" "8" "46924074" "46989088" "+" 65015 0.0679872221320048 5.84912473143196 0.953640992669391 0.362425421790526 0.980572306100826 -4.71354642436492
"1121" "ENSMUSG00000058793" "2" "132105068" "132153970" "+" 48903 0.114461524973777 9.29282149873016 0.86113229838683 0.409048018857704 0.980572306100826 -4.71354685009658
"4168" "ENSMUSG00000109366" "7" "19067054" "19071580" "+" 4527 0.105694467096292 1.99555081727645 0.425948715265644 0.679037036796531 0.980572306100826 -4.71355252886625
"8677" "ENSMUSG00000022742" "16" "58490655" "58537999" "+" 47345 0.10796597382725 5.24156828519198 0.943005445853636 0.367583314674529 0.980572306100826 -4.71355342903335
"573" "ENSMUSG00000078866" "2" "177156526" "177169922" "+" 13397 0.127134254391382 3.97770219587906 0.835398790355818 0.42272292487348 0.980572306100826 -4.71383605402307
"1584" "ENSMUSG00000031176" "X" "9520506" "9529242" "-" 8737 -0.144986060000799 6.92019748362623 -0.931625525684462 0.373160361213552 0.980572306100826 -4.7138490608213
"1451" "ENSMUSG00000031111" "X" "48871413" "48886626" "-" 15214 0.352260711176712 3.20885704880317 0.72848633803712 0.482785699367553 0.980572306100826 -4.71385967484921
"6253" "ENSMUSG00000032340" "9" "58781970" "58943724" "-" 161755 0.124107792551325 7.10052514783126 0.925172004021898 0.376349818172321 0.980572306100826 -4.71386835995976
"8383" "ENSMUSG00000037570" "15" "99140698" "99149842" "-" 9145 -0.098550593400442 5.87784170798059 -0.952958405547222 0.362754877967201 0.980572306100826 -4.71388400272924
"2657" "ENSMUSG00000028300" "4" "35191285" "35226175" "-" 34891 0.0861526708327069 5.26819915425974 0.942911245965929 0.367629233113508 0.980572306100826 -4.71391875976952
"7045" "ENSMUSG00000020929" "11" "102729299" "102771811" "-" 42513 0.0715491627698599 6.80549296928972 0.937964649823356 0.370046277134925 0.980572306100826 -4.71394527705371
"6869" "ENSMUSG00000018501" "11" "62207252" "62349367" "-" 142116 0.139896659709201 7.92060582868041 0.898815276792453 0.389576740041677 0.980572306100826 -4.71395169583619
"8674" "ENSMUSG00000040785" "16" "94171477" "94270202" "+" 98726 0.105752752185845 9.97010908637104 0.838088148453897 0.421279467118552 0.980572306100826 -4.71397980089384
"8103" "ENSMUSG00000072949" "12" "84056264" "84065145" "+" 8882 -0.119564222516883 2.42246800131074 -0.532013399344247 0.606165529766875 0.980572306100826 -4.71410749406662
"7956" "ENSMUSG00000020561" "12" "33479634" "33491391" "+" 11758 -0.11673150876204 3.58306772592374 -0.783082383804999 0.45146419218677 0.980572306100826 -4.71427237774977
"4058" "ENSMUSG00000019370" "7" "16649304" "16658039" "-" 8736 -0.0742307085241229 9.77249605709962 -0.844180914466248 0.418021652723085 0.980572306100826 -4.71447603163654
"9593" "ENSMUSG00000025078" "19" "56536693" "56591935" "+" 55243 0.0990737384107838 5.16081243878098 0.938933437018894 0.369572006129792 0.980572306100826 -4.71449361883284
"684" "ENSMUSG00000027286" "2" "120434719" "120440001" "-" 5283 -0.0797805104854632 4.42752525626327 -0.888556725377274 0.394812174203638 0.980572306100826 -4.71452633788865
"2334" "ENSMUSG00000028840" "4" "133970600" "133972903" "-" 2304 -0.118492625386106 2.70405089419125 -0.61101273826513 0.554627794141565 0.980572306100826 -4.71455724755756
"940" "ENSMUSG00000003660" "2" "127050306" "127082371" "+" 32066 0.0914504476879507 7.52951700757606 0.9098289513234 0.384010350718972 0.980572306100826 -4.71456693516125
"800" "ENSMUSG00000055494" "2" "156413712" "156419377" "+" 5666 -0.0667617366170432 2.01695720322775 -0.419554129660465 0.683553625374606 0.980572306100826 -4.71482465522769
"6318" "ENSMUSG00000103857" "9" "99189636" "99192504" "+" 2869 0.134670556815608 2.68980751759452 0.620235115734324 0.548775272558796 0.980572306100826 -4.71487918807223
"1731" "ENSMUSG00000028004" "3" "82445690" "82455391" "-" 9702 0.226885936446585 4.68832863431856 0.908225998590915 0.384816989781548 0.980572306100826 -4.71494423470167
"4406" "ENSMUSG00000108738" "7" "115933490" "115937868" "+" 4379 -0.0217477312694916 1.52563002087294 -0.126274588423831 0.901981089381173 0.989675386063712 -4.71499927927916
"572" "ENSMUSG00000074682" "2" "152253875" "152256947" "-" 3073 0.0817659463378098 3.338388467142 0.736015795323774 0.47838640728778 0.980572306100826 -4.71500432127019
